#BJD_TDB,flux,flux_err
2.458462104151e+06,9.934711456e-01,4.323162138e-02
2.458462105539e+06,9.970204830e-01,4.323639348e-02
2.458462106928e+06,9.777356982e-01,4.359755293e-02
2.458462108317e+06,1.054343939e+00,4.340709373e-02
2.458462109706e+06,1.008019209e+00,4.324855655e-02
2.458462111095e+06,1.036595225e+00,4.330818355e-02
2.458462112484e+06,1.039496899e+00,4.342771322e-02
2.458462113873e+06,1.003426075e+00,4.329645261e-02
2.458462115261e+06,1.001899481e+00,4.330125451e-02
2.458462116650e+06,1.015814900e+00,4.326655343e-02
2.458462118039e+06,1.027810216e+00,4.329293594e-02
2.458462119428e+06,9.769097567e-01,4.328485578e-02
2.458462120817e+06,1.009299040e+00,4.329210892e-02
2.458462122206e+06,9.673851132e-01,4.331548885e-02
2.458462123595e+06,1.023317814e+00,4.330305755e-02
2.458462124983e+06,1.001210093e+00,4.327391088e-02
2.458462126372e+06,9.951283932e-01,4.325589910e-02
2.458462127761e+06,9.575502276e-01,4.318736494e-02
2.458462129150e+06,1.003964901e+00,4.350762069e-02
2.458462130539e+06,1.052191377e+00,4.333609715e-02
2.458462131928e+06,1.016400099e+00,4.336882755e-02
2.458462133317e+06,9.384589195e-01,4.323405027e-02
2.458462134705e+06,9.949740767e-01,4.323865473e-02
2.458462136094e+06,1.016374707e+00,4.360406101e-02
2.458462137483e+06,9.994903803e-01,4.320816323e-02
2.458462138872e+06,9.935979843e-01,4.326491058e-02
2.458462140261e+06,1.007643580e+00,4.324953258e-02
2.458462141650e+06,9.809167385e-01,4.337112978e-02
2.458462143039e+06,9.785069823e-01,4.322136566e-02
2.458462144427e+06,1.014080882e+00,4.325991869e-02
2.458462145816e+06,1.001871467e+00,4.335651547e-02
2.458462147205e+06,9.792990088e-01,4.332237318e-02
2.458462148594e+06,1.001392365e+00,4.327264056e-02
2.458462149983e+06,9.974366426e-01,4.321426526e-02
2.458462151372e+06,1.000071764e+00,4.362854734e-02
2.458462152760e+06,1.030862808e+00,4.317453504e-02
2.458462154149e+06,9.903055429e-01,4.331607372e-02
2.458462155538e+06,9.858408570e-01,4.335266352e-02
2.458462156927e+06,1.015992045e+00,4.325771704e-02
2.458462158316e+06,9.843794107e-01,4.322126135e-02
2.458462159705e+06,9.691001773e-01,4.327801242e-02
2.458462161094e+06,1.021175385e+00,4.334199056e-02
2.458462162482e+06,9.743402600e-01,4.328812286e-02
2.458462163871e+06,9.740824699e-01,4.326224327e-02
2.458462165260e+06,1.034233570e+00,4.329795763e-02
2.458462166649e+06,9.703251719e-01,4.359589145e-02
2.458462168038e+06,1.011941910e+00,4.323868826e-02
2.458462169427e+06,1.015522242e+00,4.336995259e-02
2.458462170816e+06,1.039574265e+00,4.353293031e-02
2.458462172204e+06,1.037325144e+00,4.325523973e-02
2.458462173593e+06,9.698287845e-01,4.339591414e-02
2.458462174982e+06,9.960170388e-01,4.321031645e-02
2.458462176371e+06,1.000978827e+00,4.318273440e-02
2.458462177760e+06,1.054008365e+00,4.329578578e-02
2.458462179149e+06,1.051257133e+00,4.331061244e-02
2.458462180538e+06,9.783631563e-01,4.352745414e-02
2.458462181926e+06,1.011592150e+00,4.359735548e-02
2.458462183315e+06,1.022871494e+00,4.324230552e-02
2.458462184704e+06,1.010226250e+00,4.340428859e-02
2.458462186093e+06,1.051776886e+00,4.324228689e-02
2.458462187482e+06,9.948825240e-01,4.328909889e-02
2.458462188871e+06,1.044725299e+00,4.358967766e-02
2.458462190259e+06,1.011778116e+00,4.329960048e-02
2.458462191648e+06,9.976496100e-01,4.334844276e-02
2.458462193037e+06,9.846469164e-01,4.365423322e-02
2.458462194426e+06,9.662303329e-01,4.343423247e-02
2.458462195815e+06,9.821275473e-01,4.327630252e-02
2.458462197204e+06,1.002914786e+00,4.359725118e-02
2.458462198593e+06,1.000894547e+00,4.322145134e-02
2.458462199981e+06,9.872192740e-01,4.359284788e-02
2.458462201370e+06,9.801278710e-01,4.319785163e-02
2.458462202759e+06,1.009318948e+00,4.332241789e-02
2.458462204148e+06,9.711451530e-01,4.320404679e-02
2.458462205537e+06,9.830826521e-01,4.317776486e-02
2.458462206926e+06,1.009217739e+00,4.327295348e-02
2.458462208315e+06,9.938613176e-01,4.327080771e-02
2.458462209703e+06,1.014082193e+00,4.321786389e-02
2.458462211092e+06,9.882230163e-01,4.318684340e-02
2.458462212481e+06,1.024850011e+00,4.331713915e-02
2.458462213870e+06,9.585620761e-01,4.322750121e-02
2.458462215259e+06,1.026895642e+00,4.338765517e-02
2.458462216648e+06,9.887092710e-01,4.322247580e-02
2.458462218037e+06,1.022725701e+00,4.348164052e-02
2.458462219425e+06,1.002572417e+00,4.334507510e-02
2.458462220814e+06,1.009707570e+00,4.320352897e-02
2.458462222203e+06,9.991258383e-01,4.348450154e-02
2.458462223592e+06,9.715757966e-01,4.324895516e-02
2.458462224981e+06,9.689573646e-01,4.327490553e-02
2.458462226370e+06,9.994245172e-01,4.327720776e-02
2.458462227759e+06,1.028366208e+00,4.324650019e-02
2.458462229147e+06,1.004187107e+00,4.330832139e-02
2.458462230536e+06,9.505180717e-01,4.322777316e-02
2.458462231925e+06,1.019939184e+00,4.325682297e-02
2.458462233314e+06,9.702383876e-01,4.325992242e-02
2.458462234703e+06,1.007587314e+00,4.335137457e-02
2.458462236092e+06,9.983911514e-01,4.333124310e-02
2.458462237480e+06,9.955731034e-01,4.330890998e-02
2.458462238869e+06,1.009440541e+00,4.322433472e-02
2.458462240258e+06,1.025811553e+00,4.327948019e-02
2.458462241647e+06,1.006543517e+00,4.325705022e-02
2.458462243036e+06,1.010521173e+00,4.336556420e-02
2.458462244425e+06,9.723264575e-01,4.351674765e-02
2.458462245814e+06,1.031270623e+00,4.329241440e-02
2.458462247202e+06,9.880405068e-01,4.323730245e-02
2.458462248591e+06,1.028740525e+00,4.326082394e-02
2.458462249980e+06,1.013458848e+00,4.328702390e-02
2.458462251369e+06,9.991635084e-01,4.329600930e-02
2.458462252758e+06,9.840645194e-01,4.325092956e-02
2.458462254147e+06,1.007551908e+00,4.321286455e-02
2.458462255536e+06,9.953466058e-01,4.328001291e-02
2.458462256924e+06,9.844380617e-01,4.323936999e-02
2.458462258313e+06,9.437000751e-01,4.351258650e-02
2.458462259702e+06,1.015794754e+00,4.324947670e-02
2.458462261091e+06,1.011543155e+00,4.317499325e-02
2.458462262480e+06,9.970790744e-01,4.362958297e-02
2.458462263869e+06,9.981508851e-01,4.327082261e-02
2.458462265258e+06,1.024301887e+00,4.325348511e-02
2.458462266646e+06,1.000223637e+00,4.325896502e-02
2.458462268035e+06,9.866937995e-01,4.348335415e-02
2.458462269424e+06,1.025900126e+00,4.324566200e-02
2.458462270813e+06,9.573585987e-01,4.312965274e-02
2.458462272202e+06,9.990863204e-01,4.323645681e-02
2.458462273591e+06,9.800190926e-01,4.326493666e-02
2.458462274979e+06,1.022505641e+00,4.333775118e-02
2.458462276368e+06,1.028337836e+00,4.328950495e-02
2.458462277757e+06,9.861391187e-01,4.329806939e-02
2.458462279146e+06,9.827818274e-01,4.353271425e-02
2.458462280535e+06,1.026260614e+00,4.330762103e-02
2.458462281924e+06,9.511172175e-01,4.327419028e-02
2.458462283313e+06,1.033588767e+00,4.331265762e-02
2.458462284701e+06,9.800565243e-01,4.366863519e-02
2.458462286090e+06,1.037415862e+00,4.322615638e-02
2.458462287479e+06,9.809177518e-01,4.322730377e-02
2.458462288868e+06,1.017263174e+00,4.327000678e-02
2.458462290257e+06,1.024280906e+00,4.323305190e-02
2.458462291646e+06,9.657233953e-01,4.331373423e-02
2.458462293035e+06,1.006787419e+00,4.321018234e-02
2.458462294423e+06,1.014168024e+00,4.329657182e-02
2.458462295812e+06,9.730888605e-01,4.319615290e-02
2.458462297201e+06,9.898298979e-01,4.361132160e-02
2.458462298590e+06,9.808095694e-01,4.362378642e-02
2.458462299979e+06,1.038747668e+00,4.320457205e-02
2.458462301368e+06,1.035879016e+00,4.331132770e-02
2.458462302757e+06,1.032091618e+00,4.323121533e-02
2.458462304145e+06,9.996919632e-01,4.328197613e-02
2.458462305534e+06,1.013533592e+00,4.370921478e-02
2.458462306923e+06,9.931108952e-01,4.323831946e-02
2.458462308312e+06,1.033259749e+00,4.325877503e-02
2.458462309701e+06,9.696005583e-01,4.320219532e-02
2.458462311090e+06,1.011536837e+00,4.342536256e-02
2.458462312478e+06,1.034662485e+00,4.335225001e-02
2.458462313867e+06,9.652857780e-01,4.324809834e-02
2.458462315256e+06,9.939061999e-01,4.321655259e-02
2.458462316645e+06,9.791916609e-01,4.321570694e-02
2.458462318034e+06,1.026490450e+00,4.325833917e-02
2.458462319423e+06,9.962133765e-01,4.336714000e-02
2.458462320812e+06,1.032396436e+00,4.365782067e-02
2.458462322200e+06,1.031130672e+00,4.333009198e-02
2.458462323589e+06,9.807399511e-01,4.331348464e-02
2.458462324978e+06,9.813402295e-01,4.327517375e-02
2.458462326367e+06,1.010368466e+00,4.322133213e-02
2.458462327756e+06,1.025224805e+00,4.330626875e-02
2.458462329145e+06,1.020123839e+00,4.328408465e-02
2.458462330534e+06,1.024106741e+00,4.339009523e-02
2.458462331922e+06,1.028479338e+00,4.323524237e-02
2.458462333311e+06,9.846662283e-01,4.328839481e-02
2.458462334700e+06,9.777458310e-01,4.327425361e-02
2.458462336089e+06,1.042881966e+00,4.330287129e-02
2.458462337478e+06,1.039745331e+00,4.325870797e-02
2.458462338867e+06,9.910944104e-01,4.328736663e-02
2.458462340256e+06,9.936202168e-01,4.326517135e-02
2.458462341644e+06,9.957574010e-01,4.345815629e-02
2.458462343033e+06,1.016952634e+00,4.327946529e-02
2.458462344422e+06,1.001904130e+00,4.321256280e-02
2.458462345811e+06,1.016410589e+00,4.329487681e-02
2.458462347200e+06,9.712030292e-01,4.321388155e-02
2.458462348589e+06,1.014122844e+00,4.326870665e-02
2.458462349977e+06,9.853323102e-01,4.326934740e-02
2.458462351366e+06,1.019854069e+00,4.327741638e-02
2.458462352755e+06,1.007321596e+00,4.318995029e-02
2.458462354144e+06,9.956271052e-01,4.324506968e-02
2.458462355533e+06,9.960559011e-01,4.330332205e-02
2.458462356922e+06,1.003415227e+00,4.322188348e-02
2.458462358311e+06,1.004290700e+00,4.321363568e-02
2.458462359699e+06,1.003089905e+00,4.322666675e-02
2.458462361088e+06,9.862328768e-01,4.348190874e-02
2.458462362477e+06,9.819299579e-01,4.317241535e-02
2.458462363866e+06,1.034760237e+00,4.327355698e-02
2.458462365255e+06,9.932159781e-01,4.331701621e-02
2.458462366644e+06,9.834638834e-01,4.328488559e-02
2.458462368033e+06,9.848248363e-01,4.328958318e-02
2.458462369421e+06,1.001898289e+00,4.323680699e-02
2.458462370810e+06,9.490227103e-01,4.325257987e-02
2.458462372199e+06,9.927530885e-01,4.326425120e-02
2.458462373588e+06,1.030069590e+00,4.330499098e-02
2.458462374977e+06,9.998767972e-01,4.326894134e-02
2.458462376366e+06,9.897616506e-01,4.317154363e-02
2.458462377755e+06,1.035749197e+00,4.339353368e-02
2.458462379143e+06,9.937504530e-01,4.324597865e-02
2.458462380532e+06,1.003617764e+00,4.327195510e-02
2.458462381921e+06,9.765830636e-01,4.364879429e-02
2.458462383310e+06,9.903380275e-01,4.331843928e-02
2.458462384699e+06,1.022170663e+00,4.329138994e-02
2.458462386088e+06,9.600267410e-01,4.330479726e-02
2.458462387476e+06,9.918975830e-01,4.327247292e-02
2.458462388865e+06,9.980196357e-01,4.339051619e-02
2.458462390254e+06,1.012680650e+00,4.352465272e-02
2.458462391643e+06,1.024712563e+00,4.330610856e-02
2.458462393032e+06,9.706569314e-01,4.335781187e-02
2.458462394421e+06,9.660918117e-01,4.327607900e-02
2.458462395810e+06,1.003964305e+00,4.332037643e-02
2.458462397198e+06,9.375441670e-01,4.325749725e-02
2.458462398587e+06,1.030074954e+00,4.324168339e-02
2.458462399976e+06,1.033186197e+00,4.330642894e-02
2.458462401365e+06,9.501131773e-01,4.327698052e-02
2.458462402754e+06,1.000722647e+00,4.330850765e-02
2.458462404143e+06,9.606894851e-01,4.327657819e-02
2.458462405532e+06,1.031342864e+00,4.323532060e-02
2.458462406920e+06,9.712514281e-01,4.333266616e-02
2.458462408309e+06,9.960765839e-01,4.322692752e-02
2.458462409698e+06,9.632517695e-01,4.324765876e-02
2.458462411087e+06,1.008063912e+00,4.330145195e-02
2.458462412476e+06,9.905560613e-01,4.323063791e-02
2.458462413865e+06,9.847423434e-01,4.331115261e-02
2.458462415254e+06,9.777902365e-01,4.324870557e-02
2.458462416642e+06,9.978045821e-01,4.318053648e-02
2.458462418031e+06,1.002424121e+00,4.329071194e-02
2.458462419420e+06,9.695777297e-01,4.325598851e-02
2.458462420809e+06,9.838949442e-01,4.329618812e-02
2.458462422198e+06,1.026118636e+00,4.323078692e-02
2.458462423587e+06,9.932367206e-01,4.325772077e-02
2.458462424975e+06,1.005170226e+00,4.328414053e-02
2.458462426364e+06,9.885479212e-01,4.321942106e-02
2.458462427753e+06,9.795458913e-01,4.328880832e-02
2.458462429142e+06,9.996024966e-01,4.335518554e-02
2.458462430531e+06,1.029849172e+00,4.318998381e-02
2.458462431920e+06,1.000496507e+00,4.333469644e-02
2.458462433309e+06,1.032665968e+00,4.318230599e-02
2.458462434697e+06,9.940450788e-01,4.331569746e-02
2.458462436086e+06,9.904924631e-01,4.322769865e-02
2.458462437475e+06,1.032212496e+00,4.325056821e-02
2.458462438864e+06,9.949809909e-01,4.329293966e-02
2.458462440253e+06,9.952346087e-01,4.321192205e-02
2.458462441642e+06,9.745312333e-01,4.336692765e-02
2.458462443031e+06,9.734298587e-01,4.323300719e-02
2.458462444419e+06,1.009405613e+00,4.324433953e-02
2.458462445808e+06,1.024571061e+00,4.362278804e-02
2.458462447197e+06,9.968135357e-01,4.326877743e-02
2.458462448586e+06,1.023578167e+00,4.330306873e-02
2.458462449975e+06,9.984813333e-01,4.326945171e-02
2.458462451364e+06,1.007081628e+00,4.326480627e-02
2.458462452753e+06,9.474183321e-01,4.325520247e-02
2.458462454141e+06,1.042288423e+00,4.372156784e-02
2.458462455530e+06,9.754118919e-01,4.330533743e-02
2.458462456919e+06,9.991006851e-01,4.341633990e-02
2.458462458308e+06,9.442237020e-01,4.321829230e-02
2.458462459697e+06,1.012835145e+00,4.360557348e-02
2.458462461086e+06,9.962347150e-01,4.329005256e-02
2.458462462474e+06,9.935125709e-01,4.329928383e-02
2.458462463863e+06,1.013914704e+00,4.354618117e-02
2.458462465252e+06,1.026327252e+00,4.354307801e-02
2.458462466641e+06,1.026950598e+00,4.334378988e-02
2.458462468030e+06,9.953018427e-01,4.323544353e-02
2.458462469419e+06,1.021529675e+00,4.332939908e-02
2.458462470808e+06,9.944528937e-01,4.337624833e-02
2.458462472196e+06,9.960161448e-01,4.327454418e-02
2.458462473585e+06,1.064733267e+00,4.322258383e-02
2.458462474974e+06,1.021940351e+00,4.329787195e-02
2.458462476363e+06,1.009919167e+00,4.328143224e-02
2.458462477752e+06,1.007647038e+00,4.323430732e-02
2.458462479141e+06,9.511415958e-01,4.350794107e-02
2.458462480530e+06,1.012437463e+00,4.325445369e-02
2.458462481918e+06,9.891861081e-01,4.315014184e-02
2.458462483307e+06,1.023916960e+00,4.366745427e-02
2.458462484696e+06,9.719860554e-01,4.319088534e-02
2.458462486085e+06,1.019469619e+00,4.329783469e-02
2.458462487474e+06,1.021876574e+00,4.354025424e-02
2.458462488863e+06,1.014994383e+00,4.320027679e-02
2.458462490252e+06,9.946604371e-01,4.337976128e-02
2.458462491640e+06,1.017874837e+00,4.329140112e-02
2.458462493029e+06,9.783886671e-01,4.321565852e-02
2.458462494418e+06,1.057062507e+00,4.331533611e-02
2.458462495807e+06,1.002940536e+00,4.320419952e-02
2.458462497196e+06,1.013938069e+00,4.328976199e-02
2.458462498585e+06,1.022422314e+00,4.321662709e-02
2.458462499973e+06,1.014613867e+00,4.328179732e-02
2.458462501362e+06,9.613717794e-01,4.315768182e-02
2.458462502751e+06,1.005282283e+00,4.348844662e-02
2.458462504140e+06,9.712806940e-01,4.335458204e-02
2.458462505529e+06,1.014500380e+00,4.324671626e-02
2.458462506918e+06,1.061644912e+00,4.327375814e-02
2.458462508307e+06,9.763736129e-01,4.325066879e-02
2.458462509695e+06,1.022926807e+00,4.321957380e-02
2.458462511084e+06,9.789366722e-01,4.321715608e-02
2.458462512473e+06,9.877575040e-01,4.330752417e-02
2.458462513862e+06,1.034868360e+00,4.327391088e-02
2.458462515251e+06,9.951755404e-01,4.325759411e-02
2.458462516640e+06,9.705523849e-01,4.322568700e-02
2.458462518029e+06,1.015299201e+00,4.323767498e-02
2.458462519417e+06,9.892823696e-01,4.326685145e-02
2.458462520806e+06,9.815393686e-01,4.320607334e-02
2.458462522195e+06,1.009639502e+00,4.319898039e-02
2.458462523584e+06,1.008991599e+00,4.322655499e-02
2.458462524973e+06,1.035603166e+00,4.331597686e-02
2.458462526362e+06,9.806709886e-01,4.336026311e-02
2.458462527751e+06,9.982820153e-01,4.340810329e-02
2.458462529139e+06,9.813716412e-01,4.323269427e-02
2.458462530528e+06,1.033113599e+00,4.328377545e-02
2.458462531917e+06,9.872946143e-01,4.327367619e-02
2.458462533306e+06,1.032678008e+00,4.335817322e-02
2.458462534695e+06,1.003548265e+00,4.345241562e-02
2.458462536084e+06,9.972388744e-01,4.325513914e-02
2.458462537472e+06,1.003488779e+00,4.349609464e-02
2.458462538861e+06,9.750428796e-01,4.324818403e-02
2.458462540250e+06,1.006755710e+00,4.323116317e-02
2.458462541639e+06,1.018815994e+00,4.331219196e-02
2.458462543028e+06,1.017896771e+00,4.326802120e-02
2.458462544417e+06,9.731959105e-01,4.325604066e-02
2.458462545806e+06,1.012677908e+00,4.322230443e-02
2.458462547194e+06,9.831359386e-01,4.329520091e-02
2.458462548583e+06,9.673576951e-01,4.323333502e-02
2.458462549972e+06,1.005772710e+00,4.328241944e-02
2.458462551361e+06,1.000015855e+00,4.352923855e-02
2.458462552750e+06,9.644950032e-01,4.331081361e-02
2.458462554139e+06,9.908486009e-01,4.325429350e-02
2.458462555528e+06,1.042251587e+00,4.376009107e-02
2.458462556916e+06,9.880962968e-01,4.328953102e-02
2.458462558305e+06,1.008933783e+00,4.365269095e-02
2.458462559694e+06,9.827179909e-01,4.325933754e-02
2.458462561083e+06,1.012628555e+00,4.327272624e-02
2.458462562472e+06,1.009445548e+00,4.345135763e-02
2.458462563861e+06,9.783669114e-01,4.316964000e-02
2.458462565249e+06,1.044584513e+00,4.346122220e-02
2.458462566638e+06,9.968103170e-01,4.324260727e-02
2.458462568027e+06,9.871788025e-01,4.322824627e-02
2.458462569416e+06,1.029968500e+00,4.328040406e-02
2.458462570805e+06,1.002225041e+00,4.341088608e-02
2.458462572194e+06,1.019981384e+00,4.327626154e-02
2.458462573583e+06,9.855172038e-01,4.326488078e-02
2.458462574971e+06,1.017761350e+00,4.324531928e-02
2.458462576360e+06,9.931674600e-01,4.330465198e-02
2.458462577749e+06,1.022609234e+00,4.326664284e-02
2.458462579138e+06,9.897780418e-01,4.327596352e-02
2.458462580527e+06,9.759568572e-01,4.342010245e-02
2.458462581916e+06,1.003724098e+00,4.327071086e-02
2.458462583305e+06,9.720385671e-01,4.321925342e-02
2.458462584693e+06,1.000194788e+00,4.330949858e-02
2.458462586082e+06,9.682188034e-01,4.332397878e-02
2.458462587471e+06,9.700622559e-01,4.327626154e-02
2.458462588860e+06,1.007881403e+00,4.331648722e-02
2.458462590249e+06,1.003480911e+00,4.341294616e-02
2.458462591638e+06,9.945839047e-01,4.329334572e-02
2.458462593027e+06,1.001099229e+00,4.319569096e-02
2.458462594415e+06,1.001627922e+00,4.364958405e-02
2.458462595804e+06,9.840236902e-01,4.322091863e-02
2.458462597193e+06,9.964175820e-01,4.332928732e-02
2.458462598582e+06,9.984579086e-01,4.328180104e-02
2.458462599971e+06,1.020063877e+00,4.323857278e-02
2.458462601360e+06,9.476929903e-01,4.322734475e-02
2.458462602748e+06,1.008616447e+00,4.332472011e-02
2.458462604137e+06,1.021250486e+00,4.335862771e-02
2.458462605526e+06,1.016350508e+00,4.336854815e-02
2.458462606915e+06,9.808179736e-01,4.329578206e-02
2.458462608304e+06,9.891060591e-01,4.327281564e-02
2.458462609693e+06,1.007940292e+00,4.321002960e-02
2.458462611082e+06,9.844520092e-01,4.323904589e-02
2.458462612470e+06,9.669685960e-01,4.325661808e-02
2.458462613859e+06,1.006097317e+00,4.323688522e-02
2.458462615248e+06,1.013238907e+00,4.327419028e-02
2.458462616637e+06,9.992322922e-01,4.319240525e-02
2.458462618026e+06,9.625254869e-01,4.333334416e-02
2.458462619415e+06,9.994019270e-01,4.321478680e-02
2.458462620804e+06,1.009310842e+00,4.324840754e-02
2.458462622192e+06,9.888228774e-01,4.323554784e-02
2.458462623581e+06,9.586102366e-01,4.315397143e-02
2.458462624970e+06,1.007323861e+00,4.359098524e-02
2.458462626359e+06,9.911100268e-01,4.329816997e-02
2.458462627748e+06,9.923594594e-01,4.329305515e-02
2.458462629137e+06,1.008479834e+00,4.323789105e-02
2.458462630526e+06,1.008489847e+00,4.323672876e-02
2.458462631914e+06,1.011139631e+00,4.324948415e-02
2.458462633303e+06,9.910215139e-01,4.326768592e-02
2.458462634692e+06,1.007013917e+00,4.331315681e-02
2.458462636081e+06,9.915784597e-01,4.356265813e-02
