# time,flux_clean,flux_err
2.458411102740000002e+06,9.809930830808848423e-01,2.154950425000000044e-02
2.458411104129000101e+06,9.759001167760281703e-01,2.152024208999999896e-02
2.458411105518000200e+06,1.019676705789706928e+00,2.155981585000000048e-02
2.458411106906999834e+06,1.030806739797899274e+00,2.156183869000000142e-02
2.458411108295999933e+06,9.870784625694998260e-01,2.152788824999999837e-02
2.458411109685000032e+06,1.011173174461833080e+00,2.154249512000000130e-02
2.458411111074000131e+06,1.006766283865322631e+00,2.155675179999999927e-02
2.458411112463000230e+06,9.934036884076883345e-01,2.153046801999999871e-02
2.458411113851999864e+06,9.790203146972854542e-01,2.150900102999999883e-02
2.458411115240999963e+06,9.792193857665010270e-01,2.152135037000000098e-02
2.458411116630000062e+06,9.738099533469347646e-01,2.149397134999999834e-02
2.458411118017999921e+06,9.836647042277183450e-01,2.157256006999999989e-02
2.458411119407000020e+06,1.043399669932294271e+00,2.162749506999999891e-02
2.458411120796000119e+06,1.019754133506939997e+00,2.157808094999999829e-02
2.458411122185000218e+06,9.809881947774007349e-01,2.149880305000000102e-02
2.458411123573999852e+06,1.012702794231543635e+00,2.156776935000000173e-02
2.458411124962999951e+06,9.827730090979603927e-01,2.151327394000000087e-02
2.458411126352000050e+06,1.002722317936511232e+00,2.155790851000000119e-02
2.458411127741000149e+06,1.014024149318975665e+00,2.159068175000000006e-02
2.458411129129999783e+06,9.960503408155657601e-01,2.153458260000000110e-02
2.458411130518999882e+06,1.035464310215824080e+00,2.157956920999999986e-02
2.458411131907999981e+06,9.687095878660469950e-01,2.150493487999999981e-02
2.458411133297000080e+06,9.823034778707421255e-01,2.151693776000000030e-02
2.458411134686000179e+06,9.829260797259177229e-01,2.152864821000000095e-02
2.458411136074999813e+06,9.888317026085724493e-01,2.153479494000000091e-02
2.458411137463000137e+06,9.699064603701925691e-01,2.153036930000000113e-02
2.458411138851999771e+06,1.023393597797657817e+00,2.156121655999999887e-02
2.458411140240999870e+06,9.747336455219176576e-01,2.150199561999999870e-02
2.458411141629999969e+06,1.007063210533500008e+00,2.157581784000000072e-02
2.458411143019000068e+06,1.008584532808276313e+00,2.151811681999999878e-02
2.458411144408000167e+06,9.811146787507953881e-01,2.151617966999999979e-02
2.458411145796999801e+06,1.025439479562693545e+00,2.155053428999999937e-02
2.458411147185999900e+06,1.015844623695668414e+00,2.154002525000000071e-02
2.458411148574999999e+06,9.925681793858277535e-01,2.151993103000000157e-02
2.458411149964000098e+06,9.747917367548749601e-01,2.151453495000000063e-02
2.458411151353000198e+06,1.001603909714463336e+00,2.157226204999999897e-02
2.458411152741999831e+06,9.993148804710940691e-01,2.152528800000000006e-02
2.458411154130999930e+06,9.906714126673655807e-01,2.155696413999999908e-02
2.458411155520000029e+06,9.730806377651609607e-01,2.150472998999999885e-02
2.458411156907999888e+06,9.753212704326584825e-01,2.154335380000000147e-02
2.458411158296999987e+06,9.977229516924244201e-01,2.153283916000000089e-02
2.458411159686000086e+06,1.003238057110819925e+00,2.153353766000000100e-02
2.458411161075000186e+06,1.009673432913196889e+00,2.154680713999999886e-02
2.458411162463999819e+06,9.983043411169025827e-01,2.152819745000000146e-02
2.458411163852999918e+06,9.890327747253332413e-01,2.151798829000000149e-02
2.458411165242000017e+06,1.016953943055712850e+00,2.155044302000000064e-02
2.458411166631000116e+06,9.866139510920761690e-01,2.151851729000000060e-02
2.458411168020000216e+06,9.894846139364601445e-01,2.154506928999999973e-02
2.458411169408999849e+06,1.011083565682165064e+00,2.154757082000000046e-02
2.458411170797999948e+06,1.017033546254911602e+00,2.156572602999999935e-02
2.458411172187000047e+06,1.036606864605827294e+00,2.157052048000000083e-02
2.458411173576000147e+06,1.005256416606446823e+00,2.154747397000000148e-02
2.458411174964000005e+06,9.970831686772736457e-01,2.154590189000000003e-02
2.458411176353000104e+06,9.866897789478651370e-01,2.155394666000000001e-02
2.458411177742000204e+06,9.915829510055140794e-01,2.150971441999999928e-02
2.458411179130999837e+06,1.002163671711826742e+00,2.155640162999999943e-02
2.458411180519999936e+06,1.029701802184292525e+00,2.155775763000000039e-02
2.458411181909000035e+06,1.019742593199109759e+00,2.157764695999999857e-02
2.458411183298000135e+06,1.003637645326958872e+00,2.153404056999999941e-02
2.458411184686999768e+06,1.000893065520711334e+00,2.154336683000000058e-02
2.458411186075999867e+06,1.012635463076209552e+00,2.153728901999999931e-02
2.458411187464999966e+06,1.004523686419657613e+00,2.155281790000000003e-02
2.458411188854000065e+06,9.980305432133597110e-01,2.151445857999999961e-02
2.458411190243000165e+06,9.884070614359292684e-01,2.152206934999999904e-02
2.458411191631999798e+06,1.011548643652477431e+00,2.154918759999999850e-02
2.458411193020999897e+06,1.035088561790929562e+00,2.157586812999999840e-02
2.458411194409000222e+06,9.665000941594296124e-01,2.146570943000000037e-02
2.458411195797999855e+06,1.015289473415256438e+00,2.154503018000000075e-02
2.458411197186999954e+06,9.620999456526886373e-01,2.148709260000000038e-02
2.458411198576000053e+06,9.918079220108545480e-01,2.150760405000000028e-02
2.458411199965000153e+06,1.001633120399046284e+00,2.153032645999999883e-02
2.458411201353999786e+06,9.767688500374880345e-01,2.152749523999999970e-02
2.458411202742999885e+06,1.030656722502205191e+00,2.157514728999999909e-02
2.458411204131999984e+06,1.005050416284707815e+00,2.152759208999999868e-02
2.458411205521000084e+06,1.000081162225602727e+00,2.151982859000000151e-02
2.458411206910000183e+06,9.618522643175669851e-01,2.148805931000000169e-02
2.458411208298999816e+06,1.002183493518001400e+00,2.152990176999999838e-02
2.458411209687999915e+06,9.859488453497629035e-01,2.150459773999999907e-02
2.458411211077000014e+06,1.011736487303989351e+00,2.155620046000000095e-02
2.458411212466000114e+06,9.784597735576321398e-01,2.153359912000000001e-02
2.458411213853999972e+06,9.938263051070989063e-01,2.153627388000000156e-02
2.458411215243000071e+06,9.568965683443565462e-01,2.150406315999999970e-02
2.458411216632000171e+06,9.993311030776678150e-01,2.151541598000000083e-02
2.458411218020999804e+06,9.887757648654028619e-01,2.151073329000000034e-02
2.458411219409999903e+06,1.007734927522042190e+00,2.158121950999999927e-02
2.458411220799000002e+06,9.804995929720905501e-01,2.150232159000000157e-02
2.458411222188000102e+06,9.716951405748761594e-01,2.151441947000000063e-02
2.458411223577000201e+06,1.012973186439437789e+00,2.156790905000000036e-02
2.458411224965999834e+06,1.010136601383432753e+00,2.159265801000000151e-02
2.458411226354999933e+06,1.003355601888807236e+00,2.155045419999999934e-02
2.458411227744000033e+06,9.766947956510546591e-01,2.152526378999999879e-02
2.458411229133000132e+06,1.008808768555163882e+00,2.158361673000000133e-02
2.458411230522000231e+06,1.025481548102045837e+00,2.157178149000000059e-02
2.458411231910000090e+06,9.666505308901667259e-01,2.152689732999999925e-02
2.458411233299000189e+06,1.007019978773713298e+00,2.154311350999999972e-02
2.458411234687999822e+06,9.721998240667381053e-01,2.151115610999999872e-02
2.458411236076999921e+06,1.007726188687913416e+00,2.156546897999999865e-02
2.458411237466000021e+06,1.011776192407478625e+00,2.155800349999999893e-02
2.458411238855000120e+06,1.038666387746056463e+00,2.158181368999999988e-02
2.458411240244000219e+06,9.846209255925921777e-01,2.151048556000000056e-02
2.458411241632999852e+06,1.001751196984111081e+00,2.153176256000000066e-02
2.458411243021999951e+06,1.002363426775347177e+00,2.153473160999999983e-02
2.458411244411000051e+06,1.019754526973935649e+00,2.154482155999999995e-02
2.458411245800000150e+06,9.683149545203167952e-01,2.149762213000000130e-02
2.458411247188999783e+06,9.895844863619306375e-01,2.154840343000000158e-02
2.458411248577999882e+06,9.969479220277065457e-01,2.154897525999999869e-02
2.458411249966999982e+06,1.015172854636176458e+00,2.153641171999999895e-02
2.458411251354999840e+06,9.790225972761691375e-01,2.151086740000000136e-02
2.458411252743999939e+06,1.019931004218907589e+00,2.161930315000000144e-02
2.458411254133000039e+06,9.885638876625545413e-01,2.152509614999999904e-02
2.458411255522000138e+06,1.011800208016128133e+00,2.156403288000000029e-02
2.458411256910999771e+06,9.924353612499573485e-01,2.151388116000000142e-02
2.458411258299999870e+06,9.845995108073613000e-01,2.150124869999999952e-02
2.458411259688999970e+06,9.756966231580330717e-01,2.152701467000000049e-02
2.458411261078000069e+06,9.890961878361307358e-01,2.152423373999999903e-02
2.458411262467000168e+06,9.928656726632559826e-01,2.150949091000000160e-02
2.458411263855999801e+06,1.022944184195700545e+00,2.157693914999999837e-02
2.458411265244999900e+06,9.897558688725192066e-01,2.151119149999999869e-02
2.458411266634000000e+06,1.025649255530165949e+00,2.161393873000000063e-02
2.458411268023000099e+06,9.870201979606876286e-01,2.155065164000000144e-02
2.458411269412000198e+06,9.972303663796485695e-01,2.154744415999999829e-02
2.458411270800000057e+06,9.693327237114378603e-01,2.149510756000000064e-02
2.458411272189000156e+06,1.001442934271175922e+00,2.154413982999999963e-02
2.458411273577999789e+06,1.031260231148739104e+00,2.157262898999999859e-02
2.458411274966999888e+06,1.031316724548578589e+00,2.161645144000000004e-02
2.458411276355999988e+06,9.884271397217587740e-01,2.151622436999999985e-02
2.458411277745000087e+06,9.861770103389555508e-01,2.152290567999999918e-02
2.458411279134000186e+06,1.035339574465728107e+00,2.157585694999999970e-02
2.458411280522999819e+06,9.924008547872500419e-01,2.151123061999999850e-02
2.458411281911999919e+06,9.893516163251132589e-01,2.152482233999999939e-02
2.458411283301000018e+06,1.016549700386826238e+00,2.154747769000000049e-02
2.458411284690000117e+06,1.017155777500063030e+00,2.154386043999999972e-02
2.458411286079000216e+06,1.003634018927103799e+00,2.153739333000000145e-02
2.458411287467999849e+06,1.020983215521275467e+00,2.156130410999999858e-02
2.458411288856000174e+06,9.832118521523841581e-01,2.150458096999999930e-02
2.458411290244999807e+06,9.925562928705301546e-01,2.150426618999999942e-02
2.458411291633999906e+06,9.859461923722718790e-01,2.153665199999999988e-02
2.458411293023000006e+06,9.725816880090707439e-01,2.152540907000000114e-02
2.458411294412000105e+06,9.989529294197132536e-01,2.150871790999999908e-02
2.458411295801000204e+06,9.999966477430579648e-01,2.154204435999999834e-02
2.458411297189999837e+06,1.007559299504686701e+00,2.153878099999999990e-02
2.458411298578999937e+06,1.009851323990096361e+00,2.155143208999999935e-02
2.458411299968000036e+06,9.874961099831748301e-01,2.155210264000000098e-02
2.458411301357000135e+06,9.664925723558258630e-01,2.150405198000000101e-02
2.458411302745999768e+06,9.979001443162974772e-01,2.149214036999999924e-02
2.458411304134999868e+06,9.899465941070487718e-01,2.151314913999999995e-02
2.458411305523999967e+06,9.845176437282792126e-01,2.150940150000000065e-02
2.458411306913000066e+06,9.898625853270606179e-01,2.151854149999999841e-02
2.458411308300999925e+06,9.965445955020718616e-01,2.152556180999999971e-02
2.458411309690000024e+06,1.005164558239057371e+00,2.158043347000000028e-02
2.458411311079000123e+06,1.007849904524733997e+00,2.158317900999999830e-02
2.458411312468000222e+06,9.575966858567029893e-01,2.151226624999999851e-02
2.458411313856999855e+06,9.950676810547580686e-01,2.153873070999999875e-02
2.458411315245999955e+06,9.870627241773248794e-01,2.149231173000000147e-02
2.458411316635000054e+06,1.013766720221816797e+00,2.157036588000000102e-02
2.458411318024000153e+06,9.883095238273955641e-01,2.153347804999999893e-02
2.458411319412999786e+06,9.774514696949911929e-01,2.149453573000000006e-02
2.458411320801999886e+06,9.981940573701280073e-01,2.153469621999999986e-02
2.458411322190999985e+06,1.016407440485961544e+00,2.155041880999999937e-02
2.458411323580000084e+06,9.943904886199380622e-01,2.154518478000000056e-02
2.458411324969000183e+06,9.469042731433282567e-01,2.147202566000000132e-02
2.458411326357999817e+06,1.011918393228527835e+00,2.151791193000000130e-02
2.458411327746000141e+06,9.941537578778806283e-01,2.150847389999999831e-02
2.458411329134999774e+06,9.730919862057610947e-01,2.151954732999999953e-02
2.458411330523999874e+06,1.005197238855953801e+00,2.152622863999999886e-02
2.458411331912999973e+06,9.922356517352433070e-01,2.153792231999999973e-02
2.458411333302000072e+06,9.995145439404232723e-01,2.150519191999999968e-02
2.458411334691000171e+06,1.012404419973406577e+00,2.158158459000000112e-02
2.458411336079999804e+06,9.630620892693532165e-01,2.148164249999999845e-02
2.458411337468999904e+06,9.963202864175738638e-01,2.153773232999999995e-02
2.458411338858000003e+06,9.878157273507346403e-01,2.152156456999999856e-02
2.458411340247000102e+06,9.884557884920773807e-01,2.150051482000000028e-02
2.458411341636000201e+06,9.880329429479081105e-01,2.147237769999999976e-02
2.458411343024999835e+06,9.839800670207762279e-01,2.152565680000000092e-02
2.458411344413999934e+06,9.794664213995756263e-01,2.151686326000000135e-02
2.458411345801999792e+06,9.692706565307389610e-01,2.148002572000000041e-02
2.458411347190999892e+06,1.020415231499768094e+00,2.155503816999999878e-02
2.458411348579999991e+06,1.039931680968658290e+00,2.156980148999999847e-02
2.458411349969000090e+06,1.028349495664376612e+00,2.153793349999999843e-02
2.458411351358000189e+06,1.026326930292595030e+00,2.159149759000000141e-02
2.458411352746999823e+06,9.841307584883361992e-01,2.149959280999999903e-02
2.458411354135999922e+06,9.933939198935199943e-01,2.150840311999999838e-02
2.458411355525000021e+06,1.014752136072053501e+00,2.153643221000000121e-02
2.458411356914000120e+06,1.016214388722336937e+00,2.155091799999999877e-02
2.458411358303000219e+06,1.023450535036952269e+00,2.157008088999999920e-02
2.458411359691999853e+06,1.002634270155289942e+00,2.155268751000000149e-02
2.458411361080999952e+06,9.950784113881940840e-01,2.153644525000000115e-02
2.458411362470000051e+06,9.800998107392984160e-01,2.150518074999999835e-02
2.458411363859000150e+06,1.000474218778584001e+00,2.153635955999999921e-02
2.458411365247000009e+06,9.893313209484122517e-01,2.151707560000000116e-02
2.458411366636000108e+06,1.027965786735229647e+00,2.153453790000000104e-02
2.458411368025000207e+06,1.026962201365567040e+00,2.156230993999999970e-02
2.458411369413999841e+06,1.033164310589474999e+00,2.156950160999999977e-02
2.458411370802999940e+06,1.001458266371608286e+00,2.150970510999999918e-02
2.458411372192000039e+06,1.014641309032212169e+00,2.153385988999999973e-02
2.458411373581000138e+06,1.011726078878369295e+00,2.153928205000000054e-02
2.458411374969999772e+06,9.966458994778764069e-01,2.149826473999999835e-02
2.458411376358999871e+06,1.031273445148571888e+00,2.157913892999999833e-02
2.458411377747999970e+06,1.000246294525231727e+00,2.152094989999999916e-02
2.458411379137000069e+06,1.026185963333992479e+00,2.155515552000000085e-02
2.458411380526000168e+06,9.999977878830345057e-01,2.153280750000000077e-02
2.458411381914999802e+06,1.017767636516399010e+00,2.158004418000000063e-02
2.458411383303999901e+06,1.001189741478251127e+00,2.154772170000000125e-02
2.458411384692000225e+06,1.017105293977309532e+00,2.155526727000000101e-02
2.458411386080999859e+06,1.004076923630312423e+00,2.155490033000000138e-02
2.458411387469999958e+06,1.055841388198421438e+00,2.160106413000000003e-02
2.458411388859000057e+06,1.017013222776509185e+00,2.156185918000000021e-02
2.458411390248000156e+06,1.030014723994524761e+00,2.159011363999999850e-02
2.458411391636999790e+06,9.867777617887789621e-01,2.151357941000000065e-02
2.458411393025999889e+06,1.023685205785647812e+00,2.154519036000000082e-02
2.458411394414999988e+06,1.016627239040668096e+00,2.154801040999999862e-02
2.458411395804000087e+06,9.717453164357453543e-01,2.149499208000000064e-02
2.458411397193000186e+06,1.016100595313508936e+00,2.157002501000000044e-02
2.458411398581999820e+06,1.034884817197932572e+00,2.155391498999999905e-02
2.458411399970999919e+06,1.021177845128099282e+00,2.156790532000000052e-02
2.458411401360000018e+06,1.005360640128926342e+00,2.154065109999999880e-02
2.458411402747999877e+06,9.993763699222427688e-01,2.150901221000000099e-02
2.458411404136999976e+06,1.017902706707359828e+00,2.153430506999999897e-02
2.458411405526000075e+06,1.019073325182308087e+00,2.153889834999999850e-02
2.458411406915000174e+06,1.010646427811473735e+00,2.152851969000000101e-02
2.458411408303999808e+06,1.030008870881331307e+00,2.155140041999999839e-02
2.458411409692999907e+06,9.913098760301033430e-01,2.149290218999999960e-02
2.458411411082000006e+06,1.022952623777339420e+00,2.156326734000000092e-02
2.458411412471000105e+06,1.035792868729962235e+00,2.157524228000000030e-02
2.458411413860000204e+06,9.679502287017692774e-01,2.148177475000000169e-02
2.458411415248999838e+06,1.002826707579280274e+00,2.153256908000000108e-02
2.458411416637999937e+06,9.947508354639335026e-01,2.150210737999999969e-02
2.458411418027000036e+06,9.904341418947762987e-01,2.150988765000000011e-02
2.458411419416000135e+06,1.004013878646101032e+00,2.153062819999999877e-02
2.458411420804999769e+06,1.038152746162532836e+00,2.156485990000000033e-02
2.458411422193000093e+06,9.954143043829423165e-01,2.150874398999999895e-02
2.458411423582000192e+06,1.053405413621806064e+00,2.159025893000000168e-02
2.458411424970999826e+06,1.016472346729767162e+00,2.158806472999999851e-02
2.458411426359999925e+06,9.813659630239862652e-01,2.146980538999999910e-02
2.458411427749000024e+06,9.795186057541881430e-01,2.149818650999999955e-02
2.458411429138000123e+06,1.019509992252662256e+00,2.155281790000000003e-02
2.458411430527000222e+06,1.017456861703302629e+00,2.158340997999999913e-02
2.458411431915999856e+06,1.015711246560567771e+00,2.155007981000000086e-02
2.458411433304999955e+06,1.013057936930708447e+00,2.152658068000000077e-02
2.458411434694000054e+06,9.780613444467251005e-01,2.150121703999999939e-02
2.458411436083000153e+06,9.853885944600915270e-01,2.151391096000000031e-02
2.458411437471999787e+06,9.805855632396081045e-01,2.147624454999999891e-02
2.458411438860999886e+06,1.005389274223418505e+00,2.153841965000000136e-02
2.458411440249999985e+06,9.891228715459318144e-01,2.147171833000000030e-02
2.458411441637999844e+06,1.006709206778150456e+00,2.152557298999999841e-02
2.458411443026999943e+06,9.954046088383176061e-01,2.151001430999999881e-02
2.458411444416000042e+06,9.741996268159471839e-01,2.149381116000000091e-02
2.458411445805000141e+06,1.034702394001716153e+00,2.156553044999999849e-02
2.458411447193999775e+06,1.019011939280985324e+00,2.157938293999999910e-02
2.458411448582999874e+06,9.988100701087310185e-01,2.153884806000000082e-02
2.458411449971999973e+06,9.901870929188404391e-01,2.152978628999999838e-02
2.458411451361000072e+06,1.012678607596682490e+00,2.152115479000000012e-02
2.458411452750000171e+06,1.013790522303607666e+00,2.153695375000000065e-02
2.458411454138999805e+06,9.703468760785048941e-01,2.145718224000000077e-02
2.458411455527999904e+06,1.001433832015249825e+00,2.151764742999999827e-02
2.458411456917000003e+06,9.892887662665907911e-01,2.149842307000000147e-02
2.458411458306000102e+06,9.858986404231065981e-01,2.150600030999999870e-02
2.458411459693999961e+06,1.016153315705577542e+00,2.156485990000000033e-02
2.458411461083000060e+06,1.038664956215087143e+00,2.159688622000000002e-02
2.458411462472000159e+06,9.992788334664377548e-01,2.151085809000000126e-02
2.458411463860999793e+06,1.043119731817075957e+00,2.161603793999999912e-02
2.458411465249999892e+06,9.766222161585227379e-01,2.151044271999999827e-02
2.458411466638999991e+06,9.932419960609719656e-01,2.152431197000000129e-02
2.458411468028000090e+06,9.883954567388749668e-01,2.149426565000000025e-02
2.458411469417000189e+06,1.034231752669490412e+00,2.154993265999999991e-02
2.458411470805999823e+06,9.834967906280830396e-01,2.146120555999999832e-02
2.458411472194999922e+06,1.029774062070580198e+00,2.157590166000000059e-02
2.458411473584000021e+06,1.005351225445918262e+00,2.153933792999999930e-02
2.458411474973000120e+06,1.019489478786067105e+00,2.154426648999999833e-02
2.458411476362000220e+06,1.002938563073368039e+00,2.154091372999999976e-02
2.458411477750999853e+06,9.843446605825405538e-01,2.150601520999999988e-02
2.458411479139000177e+06,1.033709471200845664e+00,2.154718526000000065e-02
2.458411480527999811e+06,9.928545356788269771e-01,2.148937806000000145e-02
2.458411481916999910e+06,1.005650804822445510e+00,2.152086049000000167e-02
2.458411483306000009e+06,9.987183016754288545e-01,2.153391204999999947e-02
2.458411484695000108e+06,1.035857090564027638e+00,2.157254889999999856e-02
2.458411486084000207e+06,9.955654188301712448e-01,2.150390669999999865e-02
2.458411487472999841e+06,1.039075883577091908e+00,2.157026902000000121e-02
2.458411488861999940e+06,1.019567931804218563e+00,2.154615521000000089e-02
2.458411490251000039e+06,9.791435248917064182e-01,2.147876657999999925e-02
2.458411491640000138e+06,1.017426539069110625e+00,2.161145210000000108e-02
2.458411493028999772e+06,1.037377875127895699e+00,2.156604640000000031e-02
2.458411494417999871e+06,1.040232659301679075e+00,2.159799634999999898e-02
2.458411495806999970e+06,1.009211875889205023e+00,2.156102844000000116e-02
2.458411497194999829e+06,1.004234709554931548e+00,2.151389047999999887e-02
2.458411498583999928e+06,1.006651594510538317e+00,2.152420394000000015e-02
2.458411499973000027e+06,1.018177519413063559e+00,2.156359516000000073e-02
2.458411501362000126e+06,1.005967958097058190e+00,2.154291234999999860e-02
2.458411502751000226e+06,1.011423982584476411e+00,2.155036106999999937e-02
2.458411504139999859e+06,9.647114620312060573e-01,2.146861702000000052e-02
2.458411505528999958e+06,1.008370040722228245e+00,2.152539230999999872e-02
2.458411506918000057e+06,9.601418261845848789e-01,2.147612162000000005e-02
2.458411508307000156e+06,9.596755738938717029e-01,2.146938628999999973e-02
2.458411509695999790e+06,9.882437671151157454e-01,2.149612269999999839e-02
2.458411511084999889e+06,9.841990279198805647e-01,2.149424516000000146e-02
2.458411512473999988e+06,1.006945810804775521e+00,2.154845743999999827e-02
2.458411513863000087e+06,9.957648893704802440e-01,2.151730842999999976e-02
2.458411515252000187e+06,9.842765342826910180e-01,2.150765434000000143e-02
2.458411516640000045e+06,9.730489817846140754e-01,2.150272019000000132e-02
2.458411518029000144e+06,1.001068989968317169e+00,2.154025994000000055e-02
2.458411519417999778e+06,9.609050037897529650e-01,2.149994858000000078e-02
2.458411520806999877e+06,1.001243918730107652e+00,2.152618020999999895e-02
2.458411522195999976e+06,9.965334162076124880e-01,2.150646596999999938e-02
2.458411523585000075e+06,9.861162336298400222e-01,2.152911574000000022e-02
2.458411524974000175e+06,1.009924854515318104e+00,2.153413184000000161e-02
2.458411526362999808e+06,1.027063335503999308e+00,2.160230278999999975e-02
2.458411527751999907e+06,9.567931605939249406e-01,2.147830464000000106e-02
2.458411529141000006e+06,9.821628617744793122e-01,2.149378881000000088e-02
2.458411530530000106e+06,9.727548366543742331e-01,2.151237427999999965e-02
2.458411531919000205e+06,1.014231001058177872e+00,2.155200764999999977e-02
2.458411533307999838e+06,1.006049995888667059e+00,2.154294215000000096e-02
2.458411534696999937e+06,9.858198598107968946e-01,2.153338118999999912e-02
2.458411536084999796e+06,9.962150351737161236e-01,2.151663042999999928e-02
2.458411537473999895e+06,9.830991458663539406e-01,2.148983068999999954e-02
2.458411538862999994e+06,1.006009773967820209e+00,2.153483406000000072e-02
2.458411540252000093e+06,1.006509989385863113e+00,2.153772674999999970e-02
2.458411541641000193e+06,9.604322487897263283e-01,2.142863161999999932e-02
2.458411543029999826e+06,9.622443736251448110e-01,2.150433323999999952e-02
2.458411544418999925e+06,9.826187157391175209e-01,2.154078147999999998e-02
2.458411545808000024e+06,9.760988011497599981e-01,2.151049300999999941e-02
2.458411547197000124e+06,1.034733996483439666e+00,2.157806790999999835e-02
2.458411548586000223e+06,1.000656493320211782e+00,2.152592130000000048e-02
2.458411549974999856e+06,9.703971311620506190e-01,2.145967632999999999e-02
2.458411551363999955e+06,1.013168776286796247e+00,2.154031210000000029e-02
2.458411552753000055e+06,1.023656438796571422e+00,2.156503685000000017e-02
2.458411554140999913e+06,9.945254089961683697e-01,2.153661660999999991e-02
2.458411555530000012e+06,9.975186372634162746e-01,2.152013406000000129e-02
2.458411556919000112e+06,9.913258699951557062e-01,2.152200416000000019e-02
2.458411558308000211e+06,1.006036244871243213e+00,2.150893397999999873e-02
2.458411559696999844e+06,1.004263892290136351e+00,2.152797765999999932e-02
2.458411561085999943e+06,1.014973841098061769e+00,2.152463048999999837e-02
2.458411562475000042e+06,1.037580427516650472e+00,2.156349084999999860e-02
2.458411563864000142e+06,9.955586092545655186e-01,2.150530926999999828e-02
2.458411565252999775e+06,9.644221660292693343e-01,2.145703137000000080e-02
2.458411566641999874e+06,9.787469162672719492e-01,2.151846140999999837e-02
2.458411568030999973e+06,9.916182793237929838e-01,2.150294184999999858e-02
2.458411569420000073e+06,1.010546245892570250e+00,2.154067159000000106e-02
2.458411570809000172e+06,9.801129449905838786e-01,2.150131016999999936e-02
2.458411572197999805e+06,1.042926785195836592e+00,2.161217667000000023e-02
2.458411573586000130e+06,1.002495812104338579e+00,2.155326121000000067e-02
2.458411574975000229e+06,1.002197637111315265e+00,2.151252516000000045e-02
2.458411576363999862e+06,9.929330621327678852e-01,2.150814793999999974e-02
2.458411577752999961e+06,1.000723329044366450e+00,2.150676958000000139e-02
2.458411579142000061e+06,1.018806936186559042e+00,2.155219577000000095e-02
2.458411580531000160e+06,1.002962809874162531e+00,2.153298818000000045e-02
2.458411581919999793e+06,9.982713105159153333e-01,2.153312974000000032e-02
2.458411583308999892e+06,1.011806328026870316e+00,2.154726720999999845e-02
2.458411584697999991e+06,9.939571855425146651e-01,2.151523343999999990e-02
2.458411586087000091e+06,1.023381214280788765e+00,2.154283038999999997e-02
2.458411587476000190e+06,9.750552473135903897e-01,2.147390880000000016e-02
2.458411588864999823e+06,9.852959982203215450e-01,2.148347721000000085e-02
2.458411590253999922e+06,9.844213223325630757e-01,2.152559346999999984e-02
2.458411591641999781e+06,1.006760100821488368e+00,2.153218910000000152e-02
2.458411593030999880e+06,9.659251755853048849e-01,2.151430584000000104e-02
2.458411594419999979e+06,9.809096918876774041e-01,2.150944433999999947e-02
2.458411595809000079e+06,9.992989624983220631e-01,2.149097993999999831e-02
2.458411597198000178e+06,1.021455295641531702e+00,2.157708444000000156e-02
2.458411598586999811e+06,1.005618238844886880e+00,2.154974638999999914e-02
2.458411599975999910e+06,9.746430106833410267e-01,2.152662911000000068e-02
2.458411601365000010e+06,9.589265013457822784e-01,2.147871256000000173e-02
2.458411602754000109e+06,9.758585962990723450e-01,2.148768678000000099e-02
2.458411604143000208e+06,9.796148978889185344e-01,2.149630152000000030e-02
2.458411605531999841e+06,1.010655410063797222e+00,2.155145258000000161e-02
2.458411606920999940e+06,1.005825410439566969e+00,2.154866420000000130e-02
2.458411608310000040e+06,9.844059973561373189e-01,2.148532121999999905e-02
2.458411609699000139e+06,9.981751338998026135e-01,2.149579673999999982e-02
2.458411611086999997e+06,9.828025191031342089e-01,2.149529195999999934e-02
2.458411612476000097e+06,9.839804942521531705e-01,2.152374572999999833e-02
2.458411613865000196e+06,9.826802734058945887e-01,2.149442956000000016e-02
2.458411615253999829e+06,9.637367044349608447e-01,2.146804518999999994e-02
2.458411616642999928e+06,9.989968950149924476e-01,2.151343970999999855e-02
2.458411618032000028e+06,9.782054751675939297e-01,2.151121199000000095e-02
2.458411619421000127e+06,1.000408618087566204e+00,2.153315768000000144e-02
2.458411620810000226e+06,1.019584325056249519e+00,2.155491337000000132e-02
2.458411622198999859e+06,9.854552317800168160e-01,2.151458523999999831e-02
2.458411623587999959e+06,9.808830588366168612e-01,2.149283140999999966e-02
2.458411624977000058e+06,1.012542524656367959e+00,2.155393548000000131e-02
2.458411626366000157e+06,1.004538334173348035e+00,2.153941803000000016e-02
2.458411627754999790e+06,9.976516258821954697e-01,2.149846964000000013e-02
2.458411629143000115e+06,1.003312467143312237e+00,2.150842174999999939e-02
2.458411630532000214e+06,9.847391941036758300e-01,2.151459454999999840e-02
2.458411631920999847e+06,1.008086861094758868e+00,2.151745558000000072e-02
2.458411633309999947e+06,9.635470904540822668e-01,2.149192429999999959e-02
2.458411634699000046e+06,1.030998249563553459e+00,2.155683748000000038e-02
2.458411636088000145e+06,9.796225260909922072e-01,2.152447588999999856e-02
2.458411637476999778e+06,9.701001474175585670e-01,2.149175294000000083e-02
2.458411638865999877e+06,1.012802103914008045e+00,2.152473292999999843e-02
2.458411640254999977e+06,1.029126124762738348e+00,2.156907879000000139e-02
