# #BJD_TDB,flux,flux_err
2.458411458430160303e+06,9.988383054733276367e-01,2.425010548904538155e-03
2.458411459819079842e+06,1.006985902786254883e+00,2.431358676403760910e-03
2.458411461207999382e+06,9.987106323242187500e-01,2.425276441499590874e-03
2.458411462596918922e+06,1.003045082092285156e+00,2.429243875667452812e-03
2.458411463985837996e+06,9.973356723785400391e-01,2.425651997327804565e-03
2.458411465374757536e+06,1.000134825706481934e+00,2.427182393148541451e-03
2.458411466763677076e+06,1.000858306884765625e+00,2.426834311336278915e-03
2.458411468152596615e+06,1.000113844871520996e+00,2.428800566121935844e-03
2.458411469541516155e+06,1.000952720642089844e+00,2.425279468297958374e-03
2.458411470930435229e+06,1.001494050025939941e+00,2.426305785775184631e-03
2.458411472319354769e+06,9.961326718330383301e-01,2.423179335892200470e-03
2.458411473708274309e+06,1.003263115882873535e+00,2.428354462608695030e-03
2.458411475097193848e+06,9.994093775749206543e-01,2.426870400086045265e-03
2.458411476486113388e+06,1.004012703895568848e+00,2.429002895951271057e-03
2.458411477875032462e+06,1.004342675209045410e+00,2.430868567898869514e-03
2.458411479263952002e+06,9.979943037033081055e-01,2.426072023808956146e-03
2.458411480652871542e+06,1.005340576171875000e+00,2.430209191516041756e-03
2.458411482041791081e+06,1.000380039215087891e+00,2.428603358566761017e-03
2.458411483430710621e+06,9.998320937156677246e-01,2.427944447845220566e-03
2.458411484819629695e+06,9.949975013732910156e-01,2.424164675176143646e-03
2.458411486208549235e+06,1.001255750656127930e+00,2.429057843983173370e-03
2.458411487597468775e+06,9.991344213485717773e-01,2.426371909677982330e-03
2.458411488986388315e+06,1.003047823905944824e+00,2.428002655506134033e-03
2.458411490375307389e+06,9.936916828155517578e-01,2.424910897389054298e-03
2.458411491764226928e+06,1.000933885574340820e+00,2.427320461720228195e-03
2.458411493153146468e+06,9.986164569854736328e-01,2.427177736535668373e-03
2.458411494542066008e+06,1.002532124519348145e+00,2.429198240861296654e-03
2.458411495930985548e+06,1.000871181488037109e+00,2.426509046927094460e-03
2.458411497319904622e+06,1.003549695014953613e+00,2.429608954116702080e-03
2.458411498708824161e+06,9.996939897537231445e-01,2.426818246021866798e-03
2.458411500097743701e+06,9.980504512786865234e-01,2.426159800961613655e-03
2.458411501486663241e+06,9.957195520401000977e-01,2.424806123599410057e-03
2.458411502875582781e+06,1.002878069877624512e+00,2.430532826110720634e-03
2.458411504264501855e+06,1.000530362129211426e+00,2.427530940622091293e-03
2.458411505653421395e+06,9.986856579780578613e-01,2.425492741167545319e-03
2.458411507042340934e+06,9.992490410804748535e-01,2.426191233098506927e-03
2.458411508431260474e+06,9.999579191207885742e-01,2.426979830488562584e-03
2.458411509820179548e+06,9.964706897735595703e-01,2.423827303573489189e-03
2.458411511209099088e+06,9.988224506378173828e-01,2.428092528134584427e-03
2.458411512598018628e+06,1.001000881195068359e+00,2.425949554890394211e-03
2.458411513986938167e+06,1.001183509826660156e+00,2.426147926598787308e-03
2.458411515375857241e+06,9.985547661781311035e-01,2.425577025860548019e-03
2.458411516764776781e+06,9.947062730789184570e-01,2.425215207040309906e-03
2.458411518153696321e+06,9.976499676704406738e-01,2.425631741061806679e-03
2.458411519542615861e+06,9.973141551017761230e-01,2.425964688882231712e-03
2.458411520931534935e+06,9.941949844360351562e-01,2.423546044155955315e-03
2.458411522320454475e+06,9.998859167098999023e-01,2.425660146400332451e-03
2.458411523709374014e+06,9.971734881401062012e-01,2.424614736810326576e-03
2.458411525098293554e+06,9.988567829132080078e-01,2.426058985292911530e-03
2.458411526487212628e+06,9.989134073257446289e-01,2.425849903374910355e-03
2.458411527876132168e+06,9.972566962242126465e-01,2.425965620204806328e-03
2.458411529265051708e+06,9.984911680221557617e-01,2.425868064165115356e-03
2.458411530653970782e+06,9.958255290985107422e-01,2.424203790724277496e-03
2.458411532042890321e+06,9.999803900718688965e-01,2.426960738375782967e-03
2.458411533431809861e+06,9.966575503349304199e-01,2.425126032903790474e-03
2.458411534820729401e+06,9.954637885093688965e-01,2.424212871119379997e-03
2.458411536209648475e+06,9.973312020301818848e-01,2.425471553578972816e-03
2.458411537598568015e+06,9.978103041648864746e-01,2.424293430522084236e-03
2.458411538987487555e+06,1.001268029212951660e+00,2.427993807941675186e-03
2.458411540376407094e+06,9.983698129653930664e-01,2.425116952508687973e-03
2.458411541765326634e+06,9.960891604423522949e-01,2.423856174573302269e-03
2.458411543154245708e+06,9.976969361305236816e-01,2.424310659989714622e-03
2.458411544543165248e+06,9.949710369110107422e-01,2.423765137791633606e-03
2.458411545932084788e+06,9.959650039672851562e-01,2.423155819997191429e-03
2.458411547321003862e+06,1.002049922943115234e+00,2.427714643999934196e-03
2.458411548709923401e+06,9.968472719192504883e-01,2.425065031275153160e-03
2.458411550098842941e+06,9.970830678939819336e-01,2.424771897494792938e-03
2.458411551487762015e+06,1.000575780868530273e+00,2.426087856292724609e-03
2.458411552876681555e+06,9.949552416801452637e-01,2.422628225758671761e-03
2.458411554265601095e+06,9.992449879646301270e-01,2.427059225738048553e-03
2.458411555654520635e+06,9.954847097396850586e-01,2.423021011054515839e-03
2.458411557043439709e+06,1.000450968742370605e+00,2.426249207928776741e-03
2.458411558432359248e+06,9.995078444480895996e-01,2.425445709377527237e-03
2.458411559821278788e+06,9.974929094314575195e-01,2.425145823508501053e-03
2.458411561210198328e+06,1.000456094741821289e+00,2.429400337859988213e-03
2.458411562599117402e+06,9.998187422752380371e-01,2.427792176604270935e-03
2.458411563988036942e+06,9.975972175598144531e-01,2.425488317385315895e-03
2.458411565376956481e+06,9.956020712852478027e-01,2.425617305561900139e-03
2.458411566765875556e+06,1.000220537185668945e+00,2.426633844152092934e-03
2.458411568154795095e+06,9.976557493209838867e-01,2.426381455734372139e-03
2.458411569543714635e+06,9.962483644485473633e-01,2.425729064270853996e-03
2.458411570932633709e+06,1.003922581672668457e+00,2.429923042654991150e-03
2.458411572321553249e+06,9.945001006126403809e-01,2.421765821054577827e-03
2.458411573710472789e+06,1.001077175140380859e+00,2.426658757030963898e-03
2.458411575099392328e+06,9.996119737625122070e-01,2.426886698231101036e-03
2.458411576488311402e+06,1.000971198081970215e+00,2.427065046504139900e-03
2.458411577877230942e+06,9.979757666587829590e-01,2.423923462629318237e-03
2.458411579266150016e+06,9.984152317047119141e-01,2.425185637548565865e-03
2.458411580655069556e+06,9.974185228347778320e-01,2.424510428681969643e-03
2.458411582043989096e+06,9.964501857757568359e-01,2.424516016617417336e-03
2.458411583432908170e+06,9.999859929084777832e-01,2.425704384222626686e-03
2.458411584821827710e+06,1.000237226486206055e+00,2.426339779049158096e-03
2.458411586210747249e+06,9.970835447311401367e-01,2.424492500722408295e-03
2.458411587599666789e+06,1.000055313110351562e+00,2.425499726086854935e-03
2.458411588988585863e+06,9.979819059371948242e-01,2.426534658297896385e-03
2.458411590377505403e+06,9.994295835494995117e-01,2.425374463200569153e-03
2.458411591766424477e+06,9.977903366088867188e-01,2.425003563985228539e-03
2.458411593155344017e+06,1.003659963607788086e+00,2.428398700430989265e-03
2.458411594544263557e+06,1.004337072372436523e+00,2.429570769891142845e-03
2.458411595933182631e+06,9.973097443580627441e-01,2.425368875265121460e-03
2.458411597322102170e+06,9.993817210197448730e-01,2.426094608381390572e-03
2.458411598711021710e+06,1.000958561897277832e+00,2.426163759082555771e-03
2.458411600099940784e+06,9.995663166046142578e-01,2.426380291581153870e-03
2.458411601488860324e+06,9.972577691078186035e-01,2.424965845420956612e-03
2.458411602877779864e+06,1.000188231468200684e+00,2.427250845357775688e-03
2.458411604266698938e+06,9.995537996292114258e-01,2.425388433039188385e-03
2.458411605655618478e+06,1.000323891639709473e+00,2.426962833851575851e-03
2.458411607044538017e+06,1.000057935714721680e+00,2.427868545055389404e-03
2.458411608433457091e+06,9.980553388595581055e-01,2.425476210191845894e-03
2.458411609822376631e+06,9.994895458221435547e-01,2.426926046609878540e-03
2.458411611211296171e+06,9.999540448188781738e-01,2.425493905320763588e-03
2.458411612600215245e+06,9.986927509307861328e-01,2.425148850306868553e-03
2.458411613989134785e+06,9.969335794448852539e-01,2.424763515591621399e-03
2.458411615378053859e+06,9.988077878952026367e-01,2.425901358947157860e-03
2.458411616766973399e+06,9.939903616905212402e-01,2.422242658212780952e-03
2.458411618155892938e+06,9.981614947319030762e-01,2.424545120447874069e-03
2.458411619544812012e+06,9.964310526847839355e-01,2.425835933536291122e-03
2.458411620933731552e+06,1.001555562019348145e+00,2.426299033686518669e-03
2.458411622322651092e+06,1.001607179641723633e+00,2.426772611215710640e-03
2.458411623711570166e+06,9.996327161788940430e-01,2.427736530080437660e-03
2.458411625100489706e+06,1.002678751945495605e+00,2.428605919703841209e-03
2.458411626489409246e+06,1.001015305519104004e+00,2.427295316010713577e-03
2.458411627878328320e+06,1.004497528076171875e+00,2.429266925901174545e-03
2.458411629267247859e+06,9.997959136962890625e-01,2.428330481052398682e-03
2.458411630656166933e+06,1.001781821250915527e+00,2.428932115435600281e-03
2.458411632045086473e+06,1.004915237426757812e+00,2.430244116112589836e-03
2.458411633434006013e+06,9.986041784286499023e-01,2.425860147923231125e-03
2.458411634822925087e+06,9.983223080635070801e-01,2.425561426207423210e-03
2.458411636211844627e+06,9.964292645454406738e-01,2.425512997433543205e-03
2.458411637600763701e+06,1.004130721092224121e+00,2.429349115118384361e-03
2.458411638989683241e+06,9.979646801948547363e-01,2.426907885819673538e-03
2.458411640378602780e+06,1.000955343246459961e+00,2.427114406600594521e-03
2.458411641767521854e+06,1.001766204833984375e+00,2.428130945190787315e-03
2.458411643156441394e+06,9.988801479339599609e-01,2.425506245344877243e-03
2.458411644545360468e+06,1.000211596488952637e+00,2.426547463983297348e-03
2.458411645934280008e+06,9.959786534309387207e-01,2.424006350338459015e-03
2.458411647323199548e+06,1.001622200012207031e+00,2.426742343232035637e-03
2.458411648712118622e+06,1.000102043151855469e+00,2.426609164103865623e-03
2.458411650101038162e+06,1.001701712608337402e+00,2.427557483315467834e-03
2.458411651489957236e+06,9.967229366302490234e-01,2.424163743853569031e-03
2.458411652878876776e+06,1.000158190727233887e+00,2.427392639219760895e-03
2.458411654267795850e+06,9.993157386779785156e-01,2.425899729132652283e-03
2.458411655656715389e+06,9.996162056922912598e-01,2.427478088065981865e-03
2.458411657045634463e+06,1.001021027565002441e+00,2.428123960271477699e-03
2.458411658434554003e+06,9.969250559806823730e-01,2.423060825094580650e-03
2.458411659823473543e+06,9.984850287437438965e-01,2.425633138045668602e-03
2.458411661212392617e+06,9.987107515335083008e-01,2.426141873002052307e-03
2.458411662601312157e+06,9.985270500183105469e-01,2.424372127279639244e-03
2.458411663990231231e+06,9.982243776321411133e-01,2.426521154120564461e-03
2.458411665379150771e+06,1.001083970069885254e+00,2.426918828859925270e-03
2.458411666768069845e+06,9.967337846755981445e-01,2.424203790724277496e-03
2.458411668156989384e+06,9.949029684066772461e-01,2.424358623102307320e-03
2.458411669545908459e+06,1.000918626785278320e+00,2.427963539958000183e-03
2.458411670934827998e+06,9.960023760795593262e-01,2.425508340820670128e-03
2.458411672323747538e+06,9.961522221565246582e-01,2.423889003694057465e-03
2.458411673712666612e+06,1.007625102996826172e+00,2.432246226817369461e-03
2.458411675101585686e+06,1.007537722587585449e+00,2.430009655654430389e-03
2.458411676490505226e+06,1.002947926521301270e+00,2.429351443424820900e-03
2.458411677879424766e+06,1.002043962478637695e+00,2.429505577310919762e-03
2.458411679268343840e+06,9.982686638832092285e-01,2.426505554467439651e-03
2.458411680657263380e+06,1.000171661376953125e+00,2.425889717414975166e-03
2.458411682046182454e+06,9.971414804458618164e-01,2.425230108201503754e-03
2.458411683435101993e+06,9.986878037452697754e-01,2.426307881250977516e-03
2.458411684824021067e+06,1.003631353378295898e+00,2.427378436550498009e-03
2.458411686212940607e+06,1.004122853279113770e+00,2.427547238767147064e-03
2.458411687601859681e+06,1.004312634468078613e+00,2.428099745884537697e-03
2.458411688990779221e+06,1.001224517822265625e+00,2.426237100735306740e-03
2.458411690379698295e+06,1.002700805664062500e+00,2.426950959488749504e-03
2.458411691768617835e+06,1.000244975090026855e+00,2.426343970000743866e-03
2.458411693157536909e+06,1.001583576202392578e+00,2.426713705062866211e-03
2.458411694546456449e+06,9.946979284286499023e-01,2.422154881060123444e-03
2.458411695935375523e+06,9.993129968643188477e-01,2.426916500553488731e-03
2.458411697324295063e+06,9.989271759986877441e-01,2.425887854769825935e-03
2.458411698713214137e+06,9.997497200965881348e-01,2.426714869216084480e-03
2.458411700102133676e+06,9.993907809257507324e-01,2.427011262625455856e-03
2.458411701491052750e+06,9.997146129608154297e-01,2.426784951239824295e-03
2.458411702879972290e+06,9.991695880889892578e-01,2.427169587463140488e-03
2.458411704268891364e+06,1.000208854675292969e+00,2.427916740998625755e-03
2.458411705657810904e+06,9.987949132919311523e-01,2.425797283649444580e-03
2.458411707046729978e+06,1.004251360893249512e+00,2.429441781714558601e-03
2.458411708435649518e+06,1.000761151313781738e+00,2.426691818982362747e-03
2.458411709824568592e+06,9.980714321136474609e-01,2.425278769806027412e-03
2.458411711213488132e+06,9.996134638786315918e-01,2.424485050141811371e-03
2.458411712602407206e+06,1.006727814674377441e+00,2.431038767099380493e-03
2.458411713991326746e+06,9.971604347229003906e-01,2.424323000013828278e-03
2.458411715380245820e+06,1.001481413841247559e+00,2.427351661026477814e-03
2.458411716769165359e+06,1.004702210426330566e+00,2.429289277642965317e-03
2.458411718158084434e+06,9.996715784072875977e-01,2.425701124593615532e-03
2.458411719547003973e+06,9.963441491127014160e-01,2.424157923087477684e-03
2.458411720935923047e+06,1.001191973686218262e+00,2.426916500553488731e-03
2.458411722324842121e+06,9.965400695800781250e-01,2.424393082037568092e-03
2.458411723713761661e+06,1.003640294075012207e+00,2.427705796435475349e-03
2.458411725102680735e+06,1.002903103828430176e+00,2.428831299766898155e-03
2.458411726491600275e+06,9.996485114097595215e-01,2.425075508654117584e-03
2.458411727880519349e+06,1.002806186676025391e+00,2.428376115858554840e-03
2.458411729269438889e+06,1.003267884254455566e+00,2.430387306958436966e-03
2.458411730658357963e+06,9.992363452911376953e-01,2.428361214697360992e-03
2.458411732047277503e+06,1.000267386436462402e+00,2.427146304398775101e-03
2.458411733436196577e+06,1.000746726989746094e+00,2.426494844257831573e-03
2.458411734825115651e+06,1.002759575843811035e+00,2.426748396828770638e-03
2.458411736214035191e+06,1.000041484832763672e+00,2.426677616313099861e-03
2.458411737602954265e+06,1.005301833152770996e+00,2.429412445053458214e-03
2.458411738991873804e+06,1.004510760307312012e+00,2.428632695227861404e-03
2.458411740380792879e+06,1.002172589302062988e+00,2.426883205771446228e-03
2.458411741769712418e+06,1.001555681228637695e+00,2.427116036415100098e-03
2.458411743158631492e+06,1.003697752952575684e+00,2.427856670692563057e-03
2.458411744547551032e+06,1.000834584236145020e+00,2.425893209874629974e-03
2.458411745936470106e+06,9.957734346389770508e-01,2.423028927296400070e-03
2.458411747325389180e+06,1.004845380783081055e+00,2.430571941658854485e-03
2.458411748714308720e+06,1.003273010253906250e+00,2.429701620712876320e-03
2.458411750103227794e+06,1.003632068634033203e+00,2.429035259410738945e-03
2.458411751492147334e+06,1.000483036041259766e+00,2.428003121167421341e-03
2.458411752881066408e+06,1.003797411918640137e+00,2.427733037620782852e-03
2.458411754269985482e+06,1.001129984855651855e+00,2.427594503387808800e-03
